Datetime,Open,High,Low,Close,Volume
2020-08-17 20:00:00+00:00,12328.53,12359.98,12282.76,12313.63,2221.850947
2020-08-17 21:00:00+00:00,12314.03,12345.22,12277.88,12315.6,1607.775024
2020-08-17 22:00:00+00:00,12315.55,12381.96,12313.61,12371.51,2237.644804
2020-08-17 23:00:00+00:00,12371.53,12406.86,12210.0,12281.13,4694.699774
2020-08-18 00:00:00+00:00,12281.15,12344.96,12277.25,12337.11,2124.672972
2020-08-18 01:00:00+00:00,12336.98,12387.77,12305.45,12327.33,2611.151761
2020-08-18 02:00:00+00:00,12327.33,12355.0,12293.05,12354.35,2184.339386
2020-08-18 03:00:00+00:00,12354.36,12360.56,12269.73,12299.43,2422.144092
2020-08-18 04:00:00+00:00,12299.43,12310.0,12219.36,12246.15,2768.899385
2020-08-18 05:00:00+00:00,12246.27,12274.98,12200.0,12224.22,2756.335277
2020-08-18 06:00:00+00:00,12224.97,12264.9,12192.0,12255.77,2857.624364
2020-08-18 07:00:00+00:00,12255.76,12267.28,12219.98,12260.77,1983.029801
2020-08-18 08:00:00+00:00,12260.91,12282.27,12243.45,12248.34,2180.875505
2020-08-18 09:00:00+00:00,12248.26,12257.43,12211.34,12217.75,2124.654484
2020-08-18 10:00:00+00:00,12217.98,12296.69,12180.0,12275.55,3484.769989
2020-08-18 11:00:00+00:00,12275.66,12278.75,12157.24,12170.43,2855.678359
2020-08-18 12:00:00+00:00,12165.76,12247.8,12158.04,12247.62,3324.248493
2020-08-18 13:00:00+00:00,12247.62,12259.99,12013.36,12154.54,5263.402367
2020-08-18 14:00:00+00:00,12154.71,12188.72,11817.93,11941.36,12502.394846
2020-08-18 15:00:00+00:00,11941.37,12032.49,11904.0,11934.41,4758.451511
2020-08-18 16:00:00+00:00,11934.41,12015.25,11850.02,11982.97,3930.363186
2020-08-18 17:00:00+00:00,11982.98,12040.0,11963.59,11983.21,2610.821269
2020-08-18 18:00:00+00:00,11983.22,12010.95,11948.4,11978.18,2344.247875
2020-08-18 19:00:00+00:00,11978.19,12029.0,11964.63,11982.0,1993.814009
2020-08-18 20:00:00+00:00,11981.99,12037.86,11978.07,12022.99,2092.067774
2020-08-18 21:00:00+00:00,12022.99,12087.0,12017.23,12060.81,2153.950463
2020-08-18 22:00:00+00:00,12060.81,12084.03,12027.15,12047.15,1719.402949
2020-08-18 23:00:00+00:00,12047.16,12047.16,11942.8,11945.01,2876.49541
2020-08-19 00:00:00+00:00,11945.1,12000.0,11915.0,11985.88,1846.07903
2020-08-19 01:00:00+00:00,11985.79,12020.08,11953.56,11968.39,1382.495228
2020-08-19 02:00:00+00:00,11968.39,11971.94,11890.0,11912.08,2523.071064
2020-08-19 03:00:00+00:00,11912.08,11939.72,11822.0,11837.11,3250.489317
2020-08-19 04:00:00+00:00,11837.11,11874.24,11650.0,11754.29,8233.579447
2020-08-19 05:00:00+00:00,11754.17,11793.76,11688.96,11711.35,3552.437825
2020-08-19 06:00:00+00:00,11711.35,11751.38,11612.71,11732.36,4122.466448
2020-08-19 07:00:00+00:00,11732.35,11826.51,11720.0,11823.34,3259.010133
2020-08-19 08:00:00+00:00,11823.34,11837.0,11770.0,11788.05,3059.645074
2020-08-19 09:00:00+00:00,11788.34,11849.9,11784.4,11792.38,3336.900738
2020-08-19 10:00:00+00:00,11792.28,11801.53,11733.01,11799.7,2736.499479
2020-08-19 11:00:00+00:00,11799.71,11865.0,11781.56,11842.48,2898.006081
2020-08-19 12:00:00+00:00,11842.15,11859.53,11795.77,11855.51,2229.026328
2020-08-19 13:00:00+00:00,11855.57,11914.67,11806.22,11863.73,3273.795448
2020-08-19 14:00:00+00:00,11863.73,11876.23,11728.24,11750.62,3139.091865
2020-08-19 15:00:00+00:00,11750.62,11772.0,11700.0,11726.5,3052.280191
2020-08-19 16:00:00+00:00,11726.38,11800.0,11651.42,11754.2,3757.11365
2020-08-19 17:00:00+00:00,11754.2,11780.0,11715.01,11779.34,2106.580765
2020-08-19 18:00:00+00:00,11779.34,11780.22,11652.73,11738.48,3367.985303
2020-08-19 19:00:00+00:00,11738.12,11746.78,11639.81,11649.84,2967.76416
2020-08-19 20:00:00+00:00,11649.79,11720.15,11561.0,11715.12,4325.114505
2020-08-19 21:00:00+00:00,11715.36,11763.13,11691.84,11706.15,2171.665587
2020-08-19 22:00:00+00:00,11706.25,11773.57,11684.25,11737.88,1772.263475
2020-08-19 23:00:00+00:00,11737.87,11758.0,11702.24,11754.59,1576.808465
2020-08-20 00:00:00+00:00,11754.38,11825.78,11746.55,11786.3,2150.864945
2020-08-20 01:00:00+00:00,11786.31,11811.32,11750.0,11756.57,1345.185688
2020-08-20 02:00:00+00:00,11756.56,11769.87,11694.49,11739.32,1936.315261
2020-08-20 03:00:00+00:00,11739.33,11753.52,11690.75,11699.79,1611.310188
2020-08-20 04:00:00+00:00,11699.79,11739.56,11679.01,11715.43,1248.168008
2020-08-20 05:00:00+00:00,11715.43,11719.26,11680.58,11695.96,1310.878208
2020-08-20 06:00:00+00:00,11695.95,11792.62,11668.0,11762.92,2345.698947
2020-08-20 07:00:00+00:00,11762.93,11770.4,11700.0,11703.88,1538.76398
2020-08-20 08:00:00+00:00,11703.88,11777.0,11685.0,11760.01,2260.18131
2020-08-20 09:00:00+00:00,11760.01,11803.0,11738.42,11780.49,1775.092712
2020-08-20 10:00:00+00:00,11780.24,11802.54,11748.15,11777.49,1854.808656
2020-08-20 11:00:00+00:00,11777.48,11817.13,11736.68,11817.13,2042.629734
2020-08-20 12:00:00+00:00,11817.14,11844.88,11776.64,11783.26,2405.740141
2020-08-20 13:00:00+00:00,11783.27,11827.6,11738.81,11816.55,2576.71148
2020-08-20 14:00:00+00:00,11816.38,11888.0,11790.03,11840.16,2384.033213
2020-08-20 15:00:00+00:00,11842.04,11860.55,11812.0,11854.35,2568.553343
2020-08-20 16:00:00+00:00,11854.34,11880.01,11822.0,11840.99,2701.22782
2020-08-20 17:00:00+00:00,11840.99,11854.94,11814.57,11816.49,2105.60393
2020-08-20 18:00:00+00:00,11816.49,11868.95,11814.34,11859.68,2130.177372
2020-08-20 19:00:00+00:00,11859.69,11873.15,11838.33,11843.09,1749.971184
2020-08-20 20:00:00+00:00,11843.09,11880.0,11840.89,11853.06,1770.422274
2020-08-20 21:00:00+00:00,11853.07,11880.0,11815.0,11826.39,1494.32524
2020-08-20 22:00:00+00:00,11826.34,11838.03,11804.67,11822.36,1412.666822
2020-08-20 23:00:00+00:00,11822.36,11871.47,11818.63,11853.55,1365.923895
2020-08-21 00:00:00+00:00,11853.54,11878.0,11823.45,11830.01,2226.935367
2020-08-21 01:00:00+00:00,11830.0,11837.57,11788.96,11807.5,1846.951661
2020-08-21 02:00:00+00:00,11807.51,11829.99,11792.16,11795.11,2131.75929
2020-08-21 03:00:00+00:00,11795.2,11872.63,11778.44,11866.58,3211.837076
2020-08-21 04:00:00+00:00,11866.58,11870.0,11835.7,11869.99,1875.147546
2020-08-21 05:00:00+00:00,11869.99,11870.0,11835.96,11849.03,1597.799597
2020-08-21 06:00:00+00:00,11849.02,11849.65,11805.55,11825.26,1959.523378
2020-08-21 07:00:00+00:00,11825.25,11858.91,11813.37,11838.07,2090.36927
2020-08-21 08:00:00+00:00,11838.08,11838.19,11800.0,11829.99,2520.014267
2020-08-21 09:00:00+00:00,11829.98,11832.03,11767.0,11776.47,2096.214694
2020-08-21 10:00:00+00:00,11776.48,11789.05,11732.0,11766.27,2823.953842
2020-08-21 11:00:00+00:00,11766.28,11773.77,11688.04,11715.61,3246.869216
2020-08-21 12:00:00+00:00,11715.6,11774.92,11626.0,11760.24,5011.351742
2020-08-21 13:00:00+00:00,11760.24,11771.78,11688.04,11697.29,2432.713879
2020-08-21 14:00:00+00:00,11697.29,11749.49,11674.44,11735.75,2250.914962
2020-08-21 15:00:00+00:00,11735.75,11762.81,11711.81,11720.0,2081.165217
2020-08-21 16:00:00+00:00,11720.01,11750.0,11658.73,11660.39,2523.213153
2020-08-21 17:00:00+00:00,11660.37,11767.5,11605.42,11693.53,4598.987505
2020-08-21 18:00:00+00:00,11693.53,11699.85,11605.46,11671.21,3398.226149
2020-08-21 19:00:00+00:00,11671.2,11719.24,11663.69,11670.83,2227.119512
2020-08-21 20:00:00+00:00,11670.89,11710.79,11613.01,11615.75,1913.476966
2020-08-21 21:00:00+00:00,11615.54,11650.53,11485.81,11535.0,5456.939071
2020-08-21 22:00:00+00:00,11535.1,11597.96,11518.65,11553.05,2418.781248
2020-08-21 23:00:00+00:00,11552.87,11580.1,11495.0,11531.34,2508.041534
2020-08-22 00:00:00+00:00,11531.23,11543.15,11401.12,11419.63,4732.177145
2020-08-22 01:00:00+00:00,11419.74,11462.28,11376.81,11453.62,3023.78741
2020-08-22 02:00:00+00:00,11453.57,11486.75,11424.48,11456.95,1691.420075
2020-08-22 03:00:00+00:00,11456.95,11482.49,11436.74,11474.02,1329.29952
2020-08-22 04:00:00+00:00,11474.02,11474.37,11411.87,11422.83,1523.718546
2020-08-22 05:00:00+00:00,11422.83,11479.93,11422.82,11471.12,1389.719983
2020-08-22 06:00:00+00:00,11471.31,11588.0,11471.31,11564.03,2462.403447
2020-08-22 07:00:00+00:00,11564.02,11589.56,11528.45,11579.61,1915.739351
2020-08-22 08:00:00+00:00,11579.6,11640.0,11550.01,11574.28,2455.828649
2020-08-22 09:00:00+00:00,11574.05,11587.99,11544.0,11587.6,1643.338014
2020-08-22 10:00:00+00:00,11587.51,11599.15,11559.24,11570.0,1837.108792
2020-08-22 11:00:00+00:00,11570.0,11579.21,11545.25,11560.99,1448.422721
2020-08-22 12:00:00+00:00,11561.0,11611.48,11560.99,11588.92,1847.559041
2020-08-22 13:00:00+00:00,11588.93,11600.0,11560.59,11595.75,1484.142826
2020-08-22 14:00:00+00:00,11595.76,11642.81,11567.21,11619.35,1796.61975
2020-08-22 15:00:00+00:00,11619.36,11636.1,11578.59,11583.1,1535.254752
2020-08-22 16:00:00+00:00,11583.1,11593.57,11553.77,11584.95,1782.311216
2020-08-22 17:00:00+00:00,11584.75,11610.0,11557.23,11599.91,1537.221981
2020-08-22 18:00:00+00:00,11599.91,11618.4,11593.68,11602.53,1356.621634
2020-08-22 19:00:00+00:00,11602.53,11609.28,11581.95,11590.26,1094.238988
2020-08-22 20:00:00+00:00,11590.26,11611.0,11570.27,11609.31,1205.632883
2020-08-22 21:00:00+00:00,11609.31,11680.0,11598.45,11667.02,1634.756744
2020-08-22 22:00:00+00:00,11667.01,11684.78,11642.0,11664.15,1554.439571
2020-08-22 23:00:00+00:00,11664.16,11686.0,11656.63,11662.96,1396.938607
2020-08-23 00:00:00+00:00,11663.51,11688.81,11606.72,11645.21,2018.427323
2020-08-23 01:00:00+00:00,11645.21,11655.49,11612.57,11644.58,1349.488114
2020-08-23 02:00:00+00:00,11644.59,11652.76,11603.51,11608.56,1552.194466
2020-08-23 03:00:00+00:00,11608.56,11625.79,11584.6,11599.18,1344.901842
2020-08-23 04:00:00+00:00,11599.18,11613.4,11582.94,11600.39,1111.945743
2020-08-23 05:00:00+00:00,11600.32,11600.42,11555.26,11577.86,1272.621538
2020-08-23 06:00:00+00:00,11577.85,11613.63,11565.58,11607.94,1102.114716
2020-08-23 07:00:00+00:00,11607.95,11623.5,11598.23,11616.46,1049.820169
2020-08-23 08:00:00+00:00,11616.46,11619.88,11567.0,11570.0,1357.801106
2020-08-23 09:00:00+00:00,11570.0,11603.94,11544.0,11588.24,1252.19288
2020-08-23 10:00:00+00:00,11588.22,11588.27,11518.69,11528.7,1879.036496
2020-08-23 11:00:00+00:00,11528.71,11554.42,11514.13,11526.53,1758.63343
2020-08-23 12:00:00+00:00,11526.54,11563.68,11521.43,11561.0,1341.649284
2020-08-23 13:00:00+00:00,11560.99,11669.89,11547.26,11591.62,2500.530225
2020-08-23 14:00:00+00:00,11591.62,11622.52,11580.0,11620.07,1406.883382
2020-08-23 15:00:00+00:00,11620.08,11657.26,11610.0,11653.25,2000.597791
2020-08-23 16:00:00+00:00,11653.26,11659.3,11620.26,11635.98,1829.099887
2020-08-23 17:00:00+00:00,11635.98,11656.48,11619.61,11632.75,2443.618833
2020-08-23 18:00:00+00:00,11632.74,11678.65,11628.71,11663.79,1994.93793
2020-08-23 19:00:00+00:00,11663.79,11693.72,11650.57,11684.97,1677.096164
2020-08-23 20:00:00+00:00,11684.98,11718.07,11664.61,11665.99,2044.200959
2020-08-23 21:00:00+00:00,11665.99,11679.82,11638.58,11670.13,1259.230003
2020-08-23 22:00:00+00:00,11670.12,11685.45,11640.0,11648.73,1184.785665
2020-08-23 23:00:00+00:00,11648.72,11678.7,11643.86,11648.13,1168.196744
2020-08-24 00:00:00+00:00,11648.12,11650.68,11585.09,11629.95,2310.921494
2020-08-24 01:00:00+00:00,11629.94,11636.63,11601.81,11635.82,1600.274056
2020-08-24 02:00:00+00:00,11635.82,11667.99,11635.06,11650.24,1957.485711
2020-08-24 03:00:00+00:00,11650.23,11689.0,11643.98,11684.4,2112.88802
2020-08-24 04:00:00+00:00,11684.4,11690.0,11658.11,11678.76,1345.322602
2020-08-24 05:00:00+00:00,11678.77,11681.78,11651.08,11655.3,1375.123172
2020-08-24 06:00:00+00:00,11655.3,11756.98,11641.1,11752.72,2685.045869
2020-08-24 07:00:00+00:00,11752.72,11775.0,11739.18,11758.58,2750.74261
2020-08-24 08:00:00+00:00,11758.57,11808.75,11758.57,11780.78,2936.419358
2020-08-24 09:00:00+00:00,11780.96,11790.71,11758.58,11782.21,1662.066374
2020-08-24 10:00:00+00:00,11782.2,11800.0,11764.4,11773.39,1976.85065
2020-08-24 11:00:00+00:00,11773.4,11824.9,11773.39,11793.05,2756.633555
2020-08-24 12:00:00+00:00,11793.04,11820.0,11773.05,11775.37,2211.152258
2020-08-24 13:00:00+00:00,11775.37,11793.72,11757.06,11762.01,2031.006585
2020-08-24 14:00:00+00:00,11762.0,11790.32,11730.08,11730.35,2560.207167
2020-08-24 15:00:00+00:00,11730.36,11766.24,11726.42,11764.03,1845.771779
2020-08-24 16:00:00+00:00,11764.04,11786.51,11738.51,11758.82,1974.450605
2020-08-24 17:00:00+00:00,11758.82,11762.04,11731.0,11747.26,1744.158676
2020-08-24 18:00:00+00:00,11747.27,11757.1,11720.35,11734.76,1520.997962
2020-08-24 19:00:00+00:00,11734.77,11750.99,11699.04,11748.39,1653.956311
2020-08-24 20:00:00+00:00,11748.38,11748.39,11705.45,11726.24,1307.932883
2020-08-24 21:00:00+00:00,11726.24,11779.01,11713.9,11755.09,1178.931712
2020-08-24 22:00:00+00:00,11755.11,11760.46,11730.5,11754.31,1238.127617
2020-08-24 23:00:00+00:00,11754.31,11790.0,11747.24,11748.2,1475.924841
2020-08-25 00:00:00+00:00,11748.19,11764.46,11730.24,11739.67,1595.29
2020-08-25 01:00:00+00:00,11739.67,11767.85,11734.07,11760.48,1032.330995
2020-08-25 02:00:00+00:00,11760.42,11760.43,11677.0,11680.1,2227.958186
2020-08-25 03:00:00+00:00,11680.1,11694.95,11656.54,11669.58,1890.271917
2020-08-25 04:00:00+00:00,11669.57,11688.83,11648.47,11678.03,1565.714122
2020-08-25 05:00:00+00:00,11678.03,11699.98,11661.78,11665.0,1473.910192
2020-08-25 06:00:00+00:00,11665.0,11668.42,11592.35,11612.59,2338.477886
2020-08-25 07:00:00+00:00,11612.58,11612.72,11550.0,11586.41,2983.445872
2020-08-25 08:00:00+00:00,11586.41,11587.33,11510.57,11580.34,2597.68769
2020-08-25 09:00:00+00:00,11580.34,11602.0,11565.11,11599.24,1719.937712
2020-08-25 10:00:00+00:00,11599.24,11650.0,11576.64,11637.25,1826.179234
2020-08-25 11:00:00+00:00,11637.26,11659.15,11607.57,11614.44,2319.777405
2020-08-25 12:00:00+00:00,11614.44,11614.44,11450.0,11491.77,5852.314082
2020-08-25 13:00:00+00:00,11491.76,11535.15,11402.09,11445.88,4231.300279
2020-08-25 14:00:00+00:00,11445.87,11445.88,11328.03,11392.46,5592.647045
2020-08-25 15:00:00+00:00,11392.45,11430.0,11346.17,11419.41,3343.350845
2020-08-25 16:00:00+00:00,11419.42,11443.14,11300.0,11325.53,4033.753804
2020-08-25 17:00:00+00:00,11325.53,11353.38,11180.0,11230.87,6623.26431
2020-08-25 18:00:00+00:00,11230.86,11317.67,11117.64,11296.28,5672.975553
2020-08-25 19:00:00+00:00,11296.28,11332.22,11250.88,11294.0,2525.753047
2020-08-25 20:00:00+00:00,11294.0,11328.8,11221.03,11258.21,2664.245994
2020-08-25 21:00:00+00:00,11258.22,11316.7,11257.91,11293.32,1435.500863
2020-08-25 22:00:00+00:00,11293.31,11388.0,11292.26,11354.66,2256.876168
2020-08-25 23:00:00+00:00,11354.66,11381.89,11315.57,11318.42,1787.960071
2020-08-26 00:00:00+00:00,11318.42,11330.94,11250.0,11281.76,2245.408782
2020-08-26 01:00:00+00:00,11281.46,11350.0,11281.46,11334.13,1741.568627
2020-08-26 02:00:00+00:00,11334.13,11399.98,11334.13,11393.1,1819.248057
2020-08-26 03:00:00+00:00,11393.11,11400.0,11326.2,11365.23,1574.131733
2020-08-26 04:00:00+00:00,11365.24,11395.0,11345.75,11352.52,1613.289263
2020-08-26 05:00:00+00:00,11352.37,11392.56,11352.23,11359.56,1493.957453
2020-08-26 06:00:00+00:00,11359.56,11369.33,11301.8,11321.47,1999.342804
2020-08-26 07:00:00+00:00,11321.46,11365.0,11296.14,11348.06,2231.831559
2020-08-26 08:00:00+00:00,11348.05,11376.23,11327.09,11362.09,2303.913809
2020-08-26 09:00:00+00:00,11362.09,11379.86,11346.88,11366.51,2053.855531
2020-08-26 10:00:00+00:00,11366.41,11445.02,11366.41,11391.65,3068.009198
2020-08-26 11:00:00+00:00,11391.65,11437.96,11370.01,11378.58,2330.965055
2020-08-26 12:00:00+00:00,11378.59,11415.24,11262.23,11310.53,3759.148563
2020-08-26 13:00:00+00:00,11310.52,11418.0,11244.0,11398.38,3712.207998
2020-08-26 14:00:00+00:00,11398.38,11500.0,11394.76,11440.25,4637.207306
2020-08-26 15:00:00+00:00,11440.25,11487.62,11440.24,11475.92,2541.522368
2020-08-26 16:00:00+00:00,11475.92,11539.32,11445.0,11464.76,3478.252811
2020-08-26 17:00:00+00:00,11464.76,11491.58,11439.01,11449.98,2176.688235
2020-08-26 18:00:00+00:00,11450.23,11472.44,11428.93,11445.21,1817.958241
2020-08-26 19:00:00+00:00,11445.21,11478.09,11438.53,11460.05,1557.325185
2020-08-26 20:00:00+00:00,11460.04,11506.24,11456.03,11503.8,1621.04084
2020-08-26 21:00:00+00:00,11503.79,11507.16,11460.0,11466.59,1388.816955
2020-08-26 22:00:00+00:00,11466.48,11477.37,11434.83,11448.08,1495.257909
2020-08-26 23:00:00+00:00,11448.08,11484.92,11432.33,11461.43,1337.282949
2020-08-27 00:00:00+00:00,11461.42,11480.59,11442.74,11455.18,1456.587995
2020-08-27 01:00:00+00:00,11455.18,11470.0,11380.0,11400.12,1828.327307
2020-08-27 02:00:00+00:00,11400.13,11400.13,11359.14,11378.51,2047.321256
2020-08-27 03:00:00+00:00,11377.86,11418.99,11372.25,11384.6,1610.75805
2020-08-27 04:00:00+00:00,11384.6,11408.79,11365.27,11366.31,1318.854723
2020-08-27 05:00:00+00:00,11366.48,11384.69,11332.48,11350.44,1804.530892
2020-08-27 06:00:00+00:00,11350.44,11402.52,11335.23,11386.41,1841.033865
2020-08-27 07:00:00+00:00,11386.38,11414.7,11369.51,11406.17,1825.07591
2020-08-27 08:00:00+00:00,11406.17,11406.18,11370.0,11370.0,1452.348394
2020-08-27 09:00:00+00:00,11370.0,11444.96,11362.55,11416.99,2559.549144
2020-08-27 10:00:00+00:00,11416.99,11430.62,11346.16,11368.8,2612.958371
2020-08-27 11:00:00+00:00,11368.88,11378.32,11301.0,11310.01,3080.315076
2020-08-27 12:00:00+00:00,11310.01,11374.0,11272.99,11352.63,3740.844961
2020-08-27 13:00:00+00:00,11352.53,11592.2,11337.92,11400.77,8958.631275
2020-08-27 14:00:00+00:00,11400.76,11412.36,11256.06,11310.45,4788.988189
2020-08-27 15:00:00+00:00,11310.45,11337.66,11290.0,11323.22,2641.185363
2020-08-27 16:00:00+00:00,11323.21,11366.49,11258.99,11273.0,3144.042704
2020-08-27 17:00:00+00:00,11273.26,11273.26,11125.0,11191.35,6398.366147
2020-08-27 18:00:00+00:00,11191.36,11272.81,11163.23,11256.9,2741.190048
2020-08-27 19:00:00+00:00,11256.91,11287.75,11239.53,11244.09,1656.63484
2020-08-27 20:00:00+00:00,11244.09,11307.4,11223.94,11257.07,1983.716049
2020-08-27 21:00:00+00:00,11257.07,11298.24,11238.5,11288.46,1058.120334
2020-08-27 22:00:00+00:00,11288.46,11327.73,11258.89,11265.08,1263.695489
2020-08-27 23:00:00+00:00,11265.09,11341.71,11265.09,11330.38,1432.960001
2020-08-28 00:00:00+00:00,11330.38,11360.97,11276.89,11352.46,1785.440098
2020-08-28 01:00:00+00:00,11352.92,11381.66,11335.45,11377.74,1808.041047
2020-08-28 02:00:00+00:00,11377.74,11387.99,11358.14,11373.68,1455.879335
2020-08-28 03:00:00+00:00,11373.7,11398.93,11347.16,11380.08,1360.438966
2020-08-28 04:00:00+00:00,11380.09,11395.52,11360.92,11390.76,1213.715601
2020-08-28 05:00:00+00:00,11390.77,11410.0,11367.73,11399.0,1604.709398
2020-08-28 06:00:00+00:00,11399.0,11444.96,11386.8,11432.99,2384.637641
2020-08-28 07:00:00+00:00,11433.0,11440.0,11367.98,11379.63,2008.094775
2020-08-28 08:00:00+00:00,11379.63,11418.84,11354.63,11395.4,2178.937787
2020-08-28 09:00:00+00:00,11395.41,11459.99,11395.0,11440.24,2720.164687
2020-08-28 10:00:00+00:00,11440.24,11452.0,11384.64,11437.73,2418.576602
2020-08-28 11:00:00+00:00,11437.73,11474.4,11418.15,11471.99,2075.720521
2020-08-28 12:00:00+00:00,11471.99,11483.0,11420.01,11440.88,2523.844001
2020-08-28 13:00:00+00:00,11440.88,11460.64,11421.05,11460.63,1734.379793
2020-08-28 14:00:00+00:00,11460.64,11464.92,11396.71,11436.99,2624.995417
2020-08-28 15:00:00+00:00,11436.67,11534.06,11435.36,11529.63,4128.696685
2020-08-28 16:00:00+00:00,11529.3,11542.65,11493.32,11509.9,2477.66029
2020-08-28 17:00:00+00:00,11509.89,11520.9,11462.45,11474.37,2059.424195
2020-08-28 18:00:00+00:00,11474.38,11511.41,11468.51,11481.65,1529.085256
2020-08-28 19:00:00+00:00,11481.65,11522.77,11478.06,11498.13,1287.865753
2020-08-28 20:00:00+00:00,11498.0,11509.99,11477.8,11494.84,1369.216193
2020-08-28 21:00:00+00:00,11494.84,11505.51,11464.92,11488.8,1031.588643
2020-08-28 22:00:00+00:00,11488.81,11495.82,11457.23,11472.96,917.246897
2020-08-28 23:00:00+00:00,11472.96,11535.72,11467.26,11526.91,1255.548784
2020-08-29 00:00:00+00:00,11526.9,11540.07,11471.67,11489.79,1321.060326
2020-08-29 01:00:00+00:00,11489.8,11506.94,11462.51,11480.04,1140.60372
2020-08-29 02:00:00+00:00,11480.05,11496.58,11463.06,11472.89,869.495293
2020-08-29 03:00:00+00:00,11472.89,11514.32,11466.12,11501.61,926.61484
